2011,"[7959221, 863707, 545548, 50298244, 41233875, 602445, 4940253, 22371563, 1910663, 11413616]"
5798,"[51036508, 2612575, 50440317, 7125303, 415936, 7125311, 35862117, 7125321, 7125313, 2612569]"
534,"[58441480, 59235430, 568145, 51036508, 13624117, 51598547, 3212477, 383386, 343300, 47278760]"
19368,"[343300, 1076424, 25494699, 423480, 446984, 4221971, 434866, 10640991, 51040335, 2210863]"
56147,"[58397035, 58397037, 11228097, 533676, 7240659, 11255075, 35862117, 11255084, 16085854, 10738194]"
8699,"[3071851, 51036508, 51598547, 7959221, 10697068, 53249480, 1060864, 1060858, 1076424, 19276003]"
114346,"[32080645, 20421650, 457257, 475974, 393554, 7822079, 2140049, 423480, 38143336, 446984]"
53471,"[3071851, 51598547, 383386, 7959221, 11255089, 10697068, 49640909, 470897, 475374, 53249480]"
122473,"[58441480, 56511851, 10738192, 19276003, 400017, 11228097, 56511853, 56511849, 56603322, 47504722]"
16232,"[3071851, 474168, 463284, 343300, 49640909, 470897, 542759, 2612575, 481224, 442774]"
2604,"[545548, 50298244, 863705, 393554, 11413616, 16422556, 322295, 27960131, 863703, 50440388]"
53118,"[11228097, 12383679, 46930951, 3336551, 3336545, 3336547, 1817641, 46931534, 11255075, 10738180]"
92880,"[12383679, 11306513, 3336551, 52423044, 3336545, 3336547, 1817641, 52423046, 1817635, 1817633]"
60710,"[51036508, 51598547, 7959221, 532318, 352800, 10697068, 50440317, 53249480, 12383679, 447869]"
16451,"[3071851, 1060864, 4097791, 1060858, 17937805, 1076424, 19276003, 38417457, 863707, 11306513]"
41569,"[831413, 400017, 12383679, 20421650, 3336551, 47504722, 457257, 50350065, 2213325, 859057]"
41725,"[59235430, 2794087, 831413, 2794043, 400017, 38417457, 752476, 20421650, 52423044, 47504722]"
73150,"[49640909, 470897, 32080645, 32915039, 484305, 8470212, 23799983, 3336551, 44983207, 50350065]"
83374,"[11713390, 32915039, 20421650, 457257, 44640289, 10738180, 11255084, 11713386, 10738182, 20700678]"
119574,"[59235430, 439874, 11228097, 48583258, 20421650, 457257, 10738180, 3241599, 11713386, 579420]"
9521,"[3071851, 343300, 1076424, 48583258, 20421650, 47504722, 457257, 10738180, 3241599, 10738182]"
96710,"[48583258, 10738180, 11255084, 10738182, 55074313, 51491975, 10738184, 10738196, 10738188, 51491977]"
7583,"[3071851, 59235430, 474168, 49640909, 2612575, 53249480, 7125303, 8470212, 7125305, 48583258]"
65630,"[50440317, 48583258, 38417457, 457257, 44640289, 565647, 35862117, 511298, 475974, 393554]"
19277,"[686668, 859057, 19499744, 457289, 10325548, 4310917, 337236, 63867820, 48592472, 715132]"
44365,"[32080645, 53249480, 50277609, 38417457, 11306513, 450870, 52423044, 415936, 383364, 3336549]"
9800,"[51036508, 686668, 50440317, 53249480, 411489, 58395901, 41233875, 35862117, 475974, 393554]"
89757,"[58441480, 59235430, 11255089, 50440317, 20918798, 50277609, 15634590, 19276003, 20421650, 47504722]"
66066,"[383386, 49640909, 50440317, 8470212, 11228097, 20421650, 457257, 533676, 417838, 11255075]"
14657,"[383386, 343300, 1076424, 859057, 25494699, 393554, 10019412, 814664, 53293051, 423480]"
65736,"[51036508, 343300, 2612575, 32080645, 47242745, 571100, 3336551, 3336541, 3336545, 3336547]"
90422,"[343300, 460512, 50277619, 58397035, 470897, 2612575, 50440317, 32080645, 10738192, 427882]"
69925,"[59235430, 474168, 463284, 470897, 475374, 442774, 8470212, 19276003, 400017, 447869]"
120202,"[59235430, 13624117, 343300, 460512, 49640909, 475374, 50440317, 32080645, 481224, 1076424]"
107746,"[3071851, 7959221, 450870, 475828, 41233875, 602445, 4940253, 3734909, 431079, 50440388]"
31988,"[2612575, 7125303, 7125305, 50594222, 3336551, 47504722, 2612571, 52726661, 7125321, 7125313]"
50010,"[13624117, 51598547, 7959221, 10697068, 53249480, 15212374, 393554, 13624121, 38143336, 457300]"
104154,"[58441480, 56511851, 56814906, 56509087, 53293051, 38143336, 967209, 35191885, 495353, 33543721]"
82277,"[3071851, 7125303, 7125305, 12383679, 3336551, 47504722, 50350065, 3336541, 7125311, 3336545]"
60112,"[3071851, 463284, 400017, 415936, 47504722, 35862117, 4940251, 10581168, 4940253, 1817637]"
37140,"[3071851, 51036508, 50277619, 542759, 50440317, 484305, 2794087, 2794043, 50594222, 20421650]"
89109,"[3071851, 4940251, 4940253, 58163448, 1817637, 901828, 1817639, 19790428, 537793, 38110714]"
7499,"[474168, 49640909, 470897, 50440317, 481224, 8470212, 20446296, 400017, 442783, 863707]"
118185,"[58441480, 51598547, 7959221, 686668, 352800, 10697068, 439874, 49640909, 470897, 542759]"
122482,"[51598547, 463284, 7959221, 352800, 10697068, 32080645, 53249480, 400017, 38417457, 11306513]"
65447,"[568145, 3212477, 50277619, 29254205, 439874, 58397035, 10738192, 58129503, 540001, 831413]"
125328,"[51036508, 463284, 50277619, 484305, 16284268, 400017, 415936, 7240659, 35862117, 475974]"
63996,"[51036508, 474168, 460512, 352800, 49640909, 470897, 50440317, 650004, 427882, 1060864]"
78309,"[3071851, 13624117, 511298, 15212374, 13624121, 27962195, 442772, 11194580, 2879385, 11194574]"
43515,"[542759, 50350065, 11255084, 11228095, 4221971, 373763, 439906, 51040335, 17032454, 2210863]"
60612,"[383386, 58397035, 58397037, 11228097, 533676, 7240659, 11255075, 11255084, 3671663, 16085854]"
100113,"[51036508, 48583258, 415936, 50350065, 44640289, 393554, 423480, 398846, 33543701, 495353]"
132520,"[383364, 50350065, 44640289, 383344, 10738182, 475974, 393554, 10738194, 49659437, 10738178]"
27560,"[50440317, 32080645, 411489, 475974, 10019412, 2140049, 19773267, 10572204, 51286715, 1910663]"
17788,"[59235430, 51598547, 7959221, 50277619, 10697068, 50440317, 50277609, 19276003, 383364, 35862117]"
65023,"[3071851, 463284, 339327, 49640909, 32080645, 442774, 8470212, 442778, 20446296, 400017]"
53108,"[58441480, 3071851, 568145, 51036508, 13624117, 51598547, 3212477, 474168, 463284, 383386]"
114578,"[11255089, 48583258, 10738180, 11255084, 11713386, 16085854, 10738182, 11228095, 55074313, 51491975]"
38135,"[59235430, 11255089, 15634590, 48583258, 20421650, 457257, 11255075, 3241599, 16085854, 11228095]"
88589,"[3071851, 460512, 32080645, 831413, 400017, 3336551, 415936, 50350065, 3336541, 3336545]"
30296,"[3071851, 51598547, 474168, 343300, 7959221, 686668, 10697068, 32080645, 53249480, 18003514]"
76524,"[568145, 3212477, 686668, 29254205, 20918798, 58129503, 442774, 1076424, 442778, 831413]"
85603,"[46930951, 46931534, 46995631, 19297925, 46930719, 10640991, 46932182, 36470292, 50440315, 32737026]"
52645,"[439874, 50440317, 1076424, 19276003, 400017, 56511853, 450870, 56511849, 56603322, 7240659]"
62701,"[51598547, 463284, 7959221, 686668, 10697068, 373124, 53249480, 442774, 831413, 4696363]"
17767,"[51598547, 7959221, 460512, 10697068, 53249480, 23799983, 47504722, 2213325, 434868, 423480]"
30727,"[51036508, 2612575, 50440317, 7125303, 7125305, 415936, 50350065, 2612571, 7125321, 25494699]"
79919,"[686668, 427704, 12383679, 20421650, 41233875, 3241157, 602445, 46930719, 2916527, 4940253]"
122438,"[58441480, 56511851, 50440317, 46930951, 56511853, 56511849, 56603322, 46931534, 7240659, 46995631]"
58511,"[352800, 32080645, 20918798, 53249480, 5079051, 450870, 533676, 7125311, 417838, 11276962]"
72069,"[58441480, 56511851, 439874, 50440317, 19276003, 56511853, 56511849, 56603322, 56814906, 56509083]"
27033,"[565647, 1057434, 3494913, 916894, 16422556, 50904570, 860770, 1697665, 4890797, 584048]"
12555,"[13624117, 7959221, 475374, 13624111, 23799983, 545548, 50298244, 475974, 15212374, 13624115]"
25707,"[51598547, 7959221, 686668, 10697068, 49640909, 2612575, 53249480, 7125303, 8470212, 831413]"
51538,"[343300, 686668, 4097791, 17937805, 11306513, 52423044, 415936, 3336549, 25494699, 434867]"
12834,"[352800, 50440317, 32080645, 650004, 450870, 50350065, 41233875, 35862117, 434868, 434867]"
18906,"[3071851, 343300, 352800, 49640909, 50440317, 32080645, 1076424, 8470212, 831413, 400017]"
6106,"[3071851, 463284, 7959221, 339327, 442774, 19276003, 442783, 447869, 23799983, 450870]"
10890,"[3071851, 568145, 3212477, 686668, 29254205, 50440317, 32915039, 58129503, 2794087, 4696363]"
10498,"[475374, 58395901, 752476, 20421650, 457257, 41233875, 602445, 4940253, 423480, 49659437]"
49856,"[58441480, 3071851, 59235430, 568145, 51036508, 13624117, 51598547, 3212477, 474168, 463284]"
78207,"[51036508, 11255089, 11228097, 50350065, 11255075, 10738180, 3241599, 11713386, 16085854, 393554]"
104049,"[58441480, 3241157, 2213325, 4940251, 51491975, 4940253, 3735109, 12385895, 457300, 22371563]"
9481,"[49640909, 8470212, 2612571, 1057434, 511298, 1024355, 7822079, 3494913, 2140049, 12120084]"
40849,"[59235430, 470897, 20446296, 12383679, 752476, 20421650, 500769, 450870, 457257, 3241157]"
46544,"[3071851, 51036508, 352800, 49640909, 475374, 50440317, 8470212, 922393, 19276003, 863707]"
62807,"[58441480, 3071851, 59235430, 51598547, 343300, 7959221, 686668, 56511851, 10697068, 439874]"
120005,"[58441480, 3071851, 474168, 56511851, 49640909, 2612575, 475374, 32080645, 1060864, 481224]"
34308,"[3071851, 51598547, 343300, 7959221, 11255089, 50277619, 352800, 10697068, 50440317, 53249480]"
31601,"[50277619, 38417457, 44640289, 35862117, 475974, 55074313, 44640186, 7918036, 10738190, 8470168]"
115016,"[51036508, 50440317, 32080645, 18003514, 484305, 400017, 415936, 565647, 7240659, 35862117]"
7722,"[475374, 427882, 831413, 50298244, 2612571, 475974, 914486, 814664, 2140049, 58163448]"
16612,"[3071851, 568145, 3212477, 463284, 7959221, 339327, 29254205, 475374, 427882, 58129503]"
11722,"[339327, 8307669, 16422556, 1697665, 4890797, 15634596, 981942, 10581200, 475371, 14994428]"
8586,"[3071851, 51598547, 463284, 343300, 7959221, 10697068, 53249480, 1060864, 1060858, 442774]"
43241,"[463284, 442774, 442778, 831413, 442783, 50594222, 447869, 3336551, 450870, 545548]"
66783,"[20421650, 457257, 579420, 457300, 457285, 457244, 806660, 41134223, 457214, 532320]"
10104,"[13624117, 13624111, 23799983, 415936, 15212374, 814664, 13624115, 15212372, 13624121, 17048323]"
4901,"[50350065, 423480, 446984, 51040335, 55074317, 42116006, 687486, 7496281, 449393, 48035307]"
30885,"[50594222, 3336551, 10738180, 52726661, 20700678, 10738184, 423480, 12385895, 10738196, 373763]"
73642,"[383386, 11255089, 58397035, 476144, 11713390, 15634590, 58397037, 48583258, 7240659, 3241599]"
74922,"[48583258, 44640289, 2213325, 7822079, 55074313, 12385895, 51040335, 2210863, 2732719, 37873530]"
68185,"[11255089, 50277619, 15634590, 11255075, 3241599, 16085854, 11228095, 51491975, 54018431, 33543701]"
78055,"[50277619, 50594222, 3336551, 52726661, 55074313, 33543701, 55089997, 42116006, 56691465, 860770]"
56149,"[51036502, 54018431, 33543701, 33543721, 55089997, 42116006, 55138389, 57300933, 347334, 16556248]"
27337,"[3071851, 50277619, 2612575, 50440317, 484305, 7125303, 7125305, 50350065, 2612571, 35862117]"
66134,"[3071851, 11255089, 15634590, 50350065, 11255075, 3241599, 16085854, 393554, 11228095, 51491975]"
45480,"[51036508, 11255089, 50277619, 15634590, 50594222, 3336551, 44640289, 11255075, 52726661, 3241599]"
37293,"[51036508, 11255089, 15634590, 11255075, 3241599, 16085854, 11228095, 51491975, 33543701, 55089997]"
64807,"[13624117, 476144, 2612575, 13624111, 11306513, 50594222, 46930951, 55196214, 52423044, 55187170]"
107733,"[686668, 831413, 4696363, 427704, 400017, 20421650, 3336551, 3336545, 3336547, 1817641]"
133397,"[686668, 863707, 1939717, 712043, 568140, 10930944, 863703, 22135939, 11194584, 806542]"
6940,"[343300, 686668, 50277619, 4097791, 17937805, 2794087, 1076424, 831413, 2794043, 400017]"
81880,"[50277609, 383364, 972399, 12327749, 8307669, 434865, 9771458, 41134223, 17032455, 17032458]"
75181,"[650004, 475974, 423480, 6471225, 11821899, 2291097, 3905585, 46829135, 11821903, 10733038]"
15171,"[58441480, 463284, 532318, 475374, 442774, 442778, 58395901, 20446296, 400017, 752476]"
50172,"[343300, 686668, 470897, 32080645, 427882, 1060864, 1060858, 1076424, 752476, 863705]"
8953,"[474168, 447869, 1535021, 472441, 491819, 1535017, 912420, 55138389, 48399097, 17032442]"
53708,"[3071851, 686668, 19276003, 20421650, 450870, 52423044, 457257, 859057, 3336549, 579420]"
11881,"[686668, 352800, 32080645, 4097791, 17937805, 1076424, 12383679, 38417457, 50594222, 3336551]"
54914,"[51036508, 13624117, 542759, 2612575, 32080645, 47242745, 1060864, 1060858, 571100, 7125303]"
15941,"[686668, 50440317, 32080645, 383364, 383344, 393554, 2140049, 49659437, 19773267, 10572204]"
38467,"[3071851, 463284, 339327, 475374, 427882, 442774, 442778, 400017, 442783, 450870]"
44565,"[474168, 463284, 49640909, 470897, 475374, 50440317, 32080645, 442774, 8470212, 58395901]"
22033,"[859057, 10405966, 592929, 641906, 20489477, 886962, 2001123, 1464583, 38363506, 28285988]"
126300,"[13624117, 460512, 484305, 13624111, 442774, 442778, 400017, 442783, 450870, 545548]"
8573,"[686668, 19297925, 457300, 457244, 10930944, 1020669, 11194584, 457214, 36470292, 806542]"
92625,"[58441480, 476144, 50440317, 18003514, 540001, 12383679, 3336551, 3336545, 3336547, 27639434]"
36454,"[3071851, 59235430, 51036508, 343300, 686668, 11255089, 50277619, 439874, 58397035, 476144]"
10916,"[686668, 4696363, 12383679, 11306513, 50594222, 20421650, 55196214, 52423044, 55187170, 47504722]"
35691,"[568145, 51036508, 3212477, 460512, 29254205, 50440317, 32915039, 58129503, 831413, 442783]"
43245,"[343300, 49640909, 470897, 2612575, 1076424, 8470212, 12383679, 50594222, 20421650, 55196214]"
50363,"[49640909, 8470212, 20421650, 457257, 2140049, 12385895, 32593153, 457300, 2247293, 19724386]"
90719,"[686668, 2794087, 831413, 2794043, 400017, 38417457, 11306513, 47504722, 3336547, 1817641]"
2750,"[2612575, 12383679, 11306513, 3336551, 450870, 3336541, 3336545, 3336547, 3336549, 4940251]"
11518,"[51036508, 51598547, 7959221, 10697068, 50440317, 53249480, 50350065, 393554, 38143336, 568140]"
2315,"[460512, 50277619, 49640909, 470897, 50440317, 32080645, 8470212, 35862117, 863705, 859057]"
15424,"[474168, 49640909, 19276003, 545548, 1535021, 472441, 491819, 1535017, 434866, 11413616]"
32423,"[686668, 532318, 2794087, 831413, 2794043, 400017, 38417457, 863707, 52423044, 47504722]"
9537,"[2612575, 11306513, 50594222, 52726661, 4940251, 52423042, 2612565, 4940253, 373763, 537793]"
33332,"[2213325, 475974, 398846, 1910663, 415645, 51040335, 55074315, 1697665, 19662182, 687486]"
9728,"[50350065, 44640289, 51036502, 51040335, 55074315, 1337731, 55074317, 27960131, 41134223, 1697665]"
7890,"[463284, 2612575, 50440317, 32915039, 7125303, 7125311, 35862117, 859057, 7125321, 7125313]"
7040,"[4097791, 17937805, 484305, 450870, 434868, 434867, 393554, 31954825, 419718, 7918036]"
6575,"[463284, 2612575, 50440317, 484305, 7125303, 16284268, 400017, 7125311, 35862117, 7125321]"
48717,"[373124, 3336551, 417838, 2213325, 3336549, 20699899, 20700736, 495353, 860778, 55074315]"
1349,"[352800, 1076424, 411489, 393554, 51491975, 12385895, 58709387, 415645, 51491977, 506387]"
110106,"[532318, 4097791, 17937805, 20446296, 400017, 863707, 500769, 511298, 10581168, 434867]"
88448,"[686668, 484305, 2794087, 831413, 2794043, 400017, 38417457, 52423044, 13828942, 2213325]"
24537,"[3071851, 343300, 11255089, 2612575, 11713390, 7125303, 1076424, 4696363, 15634590, 7125305]"
91122,"[13624117, 474168, 439874, 49640909, 470897, 542759, 475374, 50440317, 32080645, 1060864]"
40758,"[3071851, 2612575, 475374, 442774, 442778, 450870, 50298244, 7125321, 511298, 814664]"
123798,"[383386, 352800, 10738192, 484305, 415936, 50350065, 10738182, 393554, 10019412, 474165]"
486,"[686668, 439874, 50440317, 20918798, 532305, 50277609, 447869, 3336551, 44640289, 3336547]"
15120,"[686668, 4310917, 1442771, 1892785, 32314535, 429150, 52788072, 4940239, 2224869, 2253993]"
77672,"[3071851, 51598547, 7959221, 50277619, 10697068, 542759, 475374, 53249480, 481224, 2794087]"
8156,"[542759, 2612575, 475374, 481224, 542923, 457257, 542980, 4940251, 475974, 393554]"
48036,"[3071851, 51036508, 686668, 460512, 542759, 50440317, 32080645, 20918798, 532305, 32915039]"
121404,"[542759, 2612575, 50440317, 4940251, 475974, 393554, 814664, 51036502, 2612565, 4940253]"
58903,"[3071851, 51036508, 542759, 2612575, 50440317, 4940251, 475974, 393554, 51036502, 2612565]"
27429,"[2612575, 4940251, 475974, 393554, 814664, 51036502, 2612565, 4940253, 446984, 1817637]"
13420,"[51036508, 542759, 50440317, 47242745, 571100, 400017, 35862117, 475974, 393554, 814664]"
19230,"[51036508, 542759, 50440317, 475974, 393554, 814664, 51036502, 446984, 20844745, 51286715]"
10737,"[58441480, 3071851, 59235430, 568145, 51036508, 13624117, 51598547, 3212477, 474168, 463284]"
37143,"[542759, 2612575, 50440317, 4940251, 475974, 393554, 814664, 51036502, 2612565, 4940253]"
69148,"[542759, 2612575, 50440317, 4940251, 475974, 393554, 814664, 51036502, 2612565, 4940253]"
116419,"[11255089, 50277619, 15634590, 48583258, 11255075, 35862117, 859057, 3241599, 16085854, 475974]"
24831,"[50277619, 4097791, 17937805, 48583258, 38417457, 35862117, 475974, 434867, 55074313, 44640186]"
71865,"[532305, 48583258, 383364, 50350065, 383344, 10738182, 475974, 393554, 10738194, 55074313]"
109107,"[686668, 1060864, 1060858, 400017, 863707, 752476, 1060870, 373765, 2916527, 568140]"
33128,"[51598547, 343300, 7959221, 10697068, 2612575, 53249480, 50277609, 7125303, 1076424, 383364]"
12704,"[50277619, 50440317, 35862117, 36601445, 12120883, 49549964, 59235440, 57521326, 9994488, 349574]"
82476,"[3071851, 2612575, 50277609, 7125303, 7125305, 383364, 533676, 10738180, 1535021, 2213325]"
90208,"[58397035, 10738192, 50277609, 58397037, 383364, 7240659, 2213325, 859057, 11255084, 10738182]"
34076,"[51036508, 11255089, 439874, 2612575, 484305, 7125303, 15634590, 427704, 7125305, 400017]"
7618,"[50277619, 50440317, 32080645, 16284268, 5146211, 35862117, 2140049, 49659437, 19773267, 10572204]"
17239,"[3071851, 13624117, 339327, 20918798, 427882, 831413, 16284268, 442783, 752476, 545548]"
27205,"[463284, 2612575, 442774, 442778, 922393, 58395901, 400017, 863707, 752476, 447869]"
58787,"[352800, 411489, 11255084, 602445, 16085854, 475974, 393554, 10019412, 11228095, 474165]"
123995,"[383386, 58397035, 10738192, 532305, 58397037, 11228097, 3336551, 50350065, 44640289, 533676]"
9683,"[474168, 475374, 32080645, 1060864, 1060858, 50277609, 20446296, 603295, 50594222, 500769]"
133759,"[3071851, 7959221, 2612575, 58395901, 50594222, 3336551, 475828, 35862117, 7125321, 423480]"
109516,"[383386, 686668, 11255089, 11713390, 15634590, 427704, 11228097, 48583258, 12383679, 20421650]"
6807,"[463284, 2612575, 50277609, 7125303, 7125305, 400017, 38417457, 20421650, 383364, 457257]"
34527,"[51036508, 686668, 50277619, 352800, 50440317, 50277609, 411489, 58395901, 383364, 41233875]"
7854,"[31840387, 427704, 12383679, 20421650, 457257, 46930719, 11015813, 58751181, 15265240, 33543721]"
70567,"[59235430, 49640909, 470897, 32080645, 427882, 1060864, 1060858, 8470212, 831413, 20446296]"
65341,"[3071851, 58397035, 49640909, 10738192, 484305, 8470212, 58397037, 447869, 415936, 47504722]"
96394,"[58441480, 59235430, 51598547, 7959221, 56511851, 10697068, 53249480, 2794087, 4696363, 427704]"
50815,"[568145, 3212477, 29254205, 50440317, 58129503, 50277609, 831413, 31840387, 442783, 3336551]"
59440,"[58441480, 439874, 373124, 50440317, 447869, 2213325, 475974, 446984, 22371563, 51286715]"
44113,"[532318, 373124, 393554, 1910663, 860778, 7239259, 450735, 19499744, 5065907, 687486]"
48670,"[476144, 373124, 476135, 860778, 50904570, 19499744, 2210861, 442772, 5065907, 36470292]"
48821,"[373124, 50277609, 383364, 35862117, 423480, 49002477, 54018431, 1910663, 373763, 439906]"
68494,"[59235430, 463284, 343300, 686668, 532318, 49640909, 470897, 373124, 442774, 1076424]"
52075,"[51598547, 7959221, 10697068, 373124, 53249480, 4696363, 11306513, 20421650, 3336551, 52423044]"
51941,"[415936, 15634594, 16422556, 15634596, 32737026, 14683301, 425716, 580112, 10738198, 63867820]"
90516,"[373124, 50440317, 44983207, 47504722, 2213325, 51286715, 860778, 7239259, 53095591, 15634594]"
59143,"[967209, 1910663, 8307669, 2732621, 58340165, 6439151, 514528, 58081243, 43476436, 8835153]"
36980,"[373124, 50440317, 32080645, 415936, 50350065, 7240659, 863705, 393554, 2140049, 38143336]"
54096,"[383386, 11255089, 49640909, 20918798, 10738192, 11713390, 50277609, 8470212, 15634590, 20446296]"
68221,"[59235430, 11255089, 11713390, 15634590, 58395901, 11228097, 48583258, 41233875, 11255075, 10738180]"
73826,"[542759, 46930951, 50350065, 46931534, 46995631, 19297925, 46930719, 860778, 322295, 53249478]"
85810,"[2612575, 44983207, 863705, 4940251, 20700678, 51491975, 2916527, 2612565, 4940253, 1817637]"
124139,"[3071851, 59235430, 474168, 686668, 11255089, 50277619, 439874, 50440317, 4097791, 17937805]"
81711,"[31840387, 2612571, 11228095, 58163448, 15634594, 10690919, 46332535, 8312032, 17032462, 40750238]"
10851,"[3071851, 51036508, 20421650, 457257, 457300, 439906, 457285, 33543721, 10737029, 8307669]"
44581,"[10738192, 10738180, 10738182, 393554, 10738194, 10738198, 51990189, 50214788, 348305, 4347955]"
94440,"[427704, 650566, 627801, 21585241, 20700736, 806660, 580457, 569276, 806366, 32221494]"
85592,"[470897, 427704, 2213325, 859057, 542980, 393554, 12120084, 446984, 21585241, 972399]"
32871,"[463284, 442774, 442778, 427704, 20446296, 400017, 447869, 500769, 450870, 545548]"
22599,"[475974, 11228095, 439906, 860778, 15634594, 434865, 58533767, 42116006, 3671671, 8312032]"
1631,"[3071851, 11255089, 532318, 50440317, 32080645, 11713390, 484305, 2794087, 15634590, 2794043]"
9911,"[3071851, 51598547, 343300, 7959221, 352800, 10697068, 53249480, 1060864, 1060858, 19276003]"
63883,"[50277619, 50440317, 32080645, 532305, 650004, 484305, 400017, 38417457, 50350065, 44640289]"
52829,"[58441480, 51036508, 439874, 2612575, 50440317, 47242745, 571100, 1076424, 411489, 400017]"
2559,"[51036508, 50440317, 484305, 44640289, 393554, 51036502, 423480, 51286715, 51040335, 860778]"
86742,"[383386, 343300, 686668, 50440317, 32080645, 4097791, 17937805, 484305, 1076424, 11306513]"
41227,"[20918798, 59548341, 47504722, 383364, 2612573, 457300, 457285, 15265240, 457244, 383329]"
133332,"[474168, 339327, 442774, 442778, 400017, 20421650, 450870, 457257, 1535021, 863705]"
79600,"[686668, 427882, 427704, 20446296, 863707, 500769, 2612571, 20699899, 474165, 1939717]"
106114,"[3071851, 51036508, 50440317, 4097791, 17937805, 442774, 442778, 400017, 442783, 450870]"
20942,"[411489, 400017, 450870, 415936, 50350065, 475974, 434868, 434867, 423480, 419718]"
8106,"[686668, 50440317, 411489, 447869, 450870, 383364, 50350065, 383344, 434868, 434867]"
3415,"[3071851, 463284, 343300, 7959221, 339327, 1076424, 411489, 442778, 442783, 447869]"
45280,"[686668, 50440317, 447869, 3336551, 383364, 50350065, 383344, 3336549, 38143336, 35191885]"
103208,"[58441480, 3071851, 59235430, 568145, 51036508, 13624117, 51598547, 3212477, 474168, 463284]"
30255,"[51036508, 50277619, 10738192, 532305, 47242745, 571100, 411489, 450870, 47504722, 457257]"
928,"[8470206, 577075, 3665163, 10581200, 5541279, 10736424, 11373765, 10131710, 55645534, 13853127]"
7773,"[3071851, 343300, 7959221, 442774, 442778, 442783, 475828, 545548, 50298244, 511298]"
1587,"[3071851, 51036508, 343300, 532318, 352800, 49640909, 32080645, 650004, 8470212, 411489]"
88317,"[58441480, 474168, 470897, 475374, 32080645, 427882, 20446296, 603295, 500769, 47504722]"
92673,"[3071851, 11255089, 2612575, 32080645, 11713390, 1060864, 1060858, 15634590, 19276003, 603295]"
21523,"[463284, 11255089, 2612575, 442774, 442778, 15634590, 400017, 48583258, 447869, 545548]"
