46544,"[777253, 463044, 4184211, 10694712, 17371076, 10866305, 13958442, 980920, 49960438, 52329760]"
62807,"[3071851, 59235430, 568145, 474168, 343300, 352800, 470897, 2612575, 32080645, 20918798]"
120005,"[568145, 859057, 49659437, 27962195, 806542, 568144, 32804623, 2291097, 10861829, 58547388]"
34308,"[3071851, 59235430, 568145, 474168, 532318, 10697068, 470897, 1938911, 2612575, 32080645]"
31601,"[3071851, 568145, 474168, 7959221, 373124, 2612575, 20918798, 650004, 53249480, 32915039]"
115016,"[500769, 859057, 2612565, 423480, 49659437, 806660, 4890797, 32804623, 2006679, 13958442]"
7722,"[777253, 49960438, 395735, 49659437, 54809933, 20647237, 463044, 17371076, 583680, 543197]"
16612,"[3071851, 59235430, 568145, 51036508, 13624117, 51598547, 474168, 343300, 7959221, 339327]"
11722,"[777253, 54809933, 2291097, 480687, 49659437, 2245453, 49960438, 576121, 40933977, 2224869]"
8586,"[49659437, 2291097, 54809933, 777253, 4483791, 49960438, 5947751, 2224869, 9948023, 8848897]"
43241,"[2291097, 67370867, 57979766, 31509726, 4483791, 11122712, 777253, 395735, 20647237, 480687]"
66783,"[777253, 2224869, 463044, 56218385, 2291097, 4440569, 423480, 67370867, 7228501, 480687]"
10104,"[777253, 49659437, 395735, 4483791, 49960438, 54809933, 2291097, 2224869, 543197, 463044]"
4901,"[49659437, 2291097, 2224869, 4483791, 777253, 31509726, 480687, 463044, 583680, 787753]"
30885,"[568145, 474168, 2612575, 442778, 48583258, 500769, 10641027, 50350065, 16085854, 434868]"
73642,"[3071851, 59235430, 568145, 474168, 343300, 339327, 55187168, 460512, 11255089, 352800]"
74922,"[49659437, 2291097, 54809933, 58067810, 859055, 970220, 17371076, 59200604, 57979766, 2224869]"
68185,"[49659437, 4890797, 68330624, 568144, 32804623, 2291097, 58340173, 10733034, 35170705, 54809933]"
78055,"[568145, 474168, 2612575, 20918798, 650004, 442778, 500769, 52423044, 475828, 50350065]"
56149,"[40933977, 777253, 54809933, 543197, 1028804, 4483791, 32490132, 49960438, 55589742, 2224869]"
27337,"[777253, 2224869, 4483791, 2291097, 970220, 54809933, 463044, 31509726, 576121, 2245453]"
66134,"[3071851, 568145, 474168, 47278760, 2612575, 20918798, 650004, 13624111, 7125303, 20446296]"
45480,"[3071851, 59235430, 568145, 474168, 7959221, 532318, 10697068, 1938911, 2612575, 20918798]"
37293,"[49659437, 57979766, 31509726, 777253, 463044, 395735, 20647237, 11470936, 4483791, 543197]"
64807,"[3071851, 59235430, 568145, 13624117, 51598547, 474168, 343300, 7959221, 47278760, 56511851]"
107733,"[3071851, 568145, 474168, 343300, 7959221, 339327, 352800, 10697068, 470897, 2612575]"
133397,"[777253, 2224869, 395735, 54809933, 49659437, 4483791, 40933977, 1028804, 37410507, 67370867]"
6940,"[49659437, 2291097, 58067810, 576121, 17371076, 44447043, 57979766, 480687, 31509726, 2224869]"
81880,"[3071851, 59235430, 568145, 51598547, 474168, 343300, 11255089, 532318, 29254205, 10697068]"
75181,"[777253, 49659437, 2224869, 54809933, 13958442, 5947751, 340631, 2291097, 10866305, 2245453]"
15171,"[3071851, 568145, 474168, 343300, 10697068, 2612575, 32080645, 20918798, 53249480, 58129503]"
50172,"[3071851, 59235430, 568145, 51036508, 13624117, 51598547, 474168, 343300, 7959221, 47278760]"
8953,"[777253, 2291097, 49659437, 31509726, 480687, 429150, 4483791, 56218385, 575916, 395735]"
53708,"[49659437, 568144, 1080532, 2291097, 10733036, 23619297, 54809933, 481515, 859055, 970220]"
11881,"[3071851, 568145, 51036508, 474168, 343300, 29254205, 10697068, 373124, 2612575, 20918798]"
54914,"[3071851, 59235430, 568145, 51036508, 13624117, 474168, 343300, 7959221, 55187168, 532318]"
15941,"[777253, 577075, 859055, 49659437, 56218385, 395735, 480687, 32490132, 13958442, 463044]"
38467,"[3071851, 59235430, 568145, 51036508, 474168, 11255089, 29254205, 470897, 2612575, 20918798]"
44565,"[3071851, 568145, 32080645, 20918798, 1076424, 48583258, 500769, 475828, 545548, 44640289]"
22033,"[777253, 395735, 54809933, 20647237, 32804623, 970220, 55589742, 44640289, 49960438, 543197]"
126300,"[3071851, 568145, 474168, 339327, 47278760, 11255089, 29254205, 352800, 439874, 470897]"
8573,"[568145, 500769, 50779509, 434868, 393554, 474165, 491819, 2612565, 423480, 49659437]"
92625,"[3071851, 59235430, 568145, 51598547, 474168, 343300, 47278760, 532318, 470897, 373124]"
36454,"[3071851, 568145, 474168, 343300, 352800, 2612575, 58129503, 13624111, 7125303, 411489]"
10916,"[3071851, 59235430, 568145, 13624117, 474168, 343300, 339327, 352800, 439874, 470897]"
35691,"[568145, 49659437, 27962195, 10325548, 568144, 2291097, 58547388, 58695876, 67370867, 54809933]"
43245,"[393554, 49659437, 2291097, 67370867, 44447043, 57979766, 1080002, 2224869, 4483791, 583680]"
50363,"[3071851, 59235430, 568145, 51036508, 474168, 7959221, 339327, 460512, 11255089, 532318]"
90719,"[568145, 859057, 49659437, 27962195, 2291097, 656890, 58695876, 67370867, 54809933, 859055]"
2750,"[3071851, 59235430, 568145, 51036508, 13624117, 474168, 339327, 11255089, 29254205, 352800]"
11518,"[49659437, 54809933, 58067810, 57979766, 31509726, 2224869, 6543923, 4483791, 777253, 463044]"
2315,"[3071851, 59235430, 568145, 51036508, 474168, 343300, 7959221, 339327, 56511851, 460512]"
15424,"[777253, 49659437, 2224869, 14197789, 32802795, 5947751, 1080002, 31509726, 52329760, 576121]"
32423,"[3071851, 568145, 474168, 343300, 439874, 373124, 20918798, 481224, 17937805, 49377595]"
9537,"[49659437, 806660, 10325548, 13958442, 2291097, 26063033, 68267101, 576121, 17371076, 44447043]"
33332,"[20699899, 55074313, 49659437, 4317417, 27962195, 4890797, 568144, 2006679, 2291097, 55507724]"
9728,"[777253, 54809933, 20647237, 859057, 57979766, 689034, 5947751, 49659437, 1080002, 576121]"
7890,"[777253, 2291097, 58067810, 859055, 8848897, 395735, 5947751, 583680, 579823, 49659437]"
